,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
570,570,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-62.jpg,runwayml,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94476318359375, 'left': 73, 'top': 142, 'width': 47, 'height': 62, 'gender': {'gender': 'Male', 'confidence': 92.09991455078125}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.82019805908203, 'left': 208, 'top': 113, 'width': 42, 'height': 64, 'gender': {'gender': 'Female', 'confidence': 89.8195571899414}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.67706298828125, 'left': 347, 'top': 33, 'width': 44, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 99.86698913574219}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T10:59:14.774139', 'order': 1688813954}}"
571,571,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-10.jpg,runwayml,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.5435791015625, 'left': 93, 'top': 287, 'width': 48, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 57.896453857421875}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.40729522705078, 'left': 107, 'top': 72, 'width': 39, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 81.19466400146484}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.83013916015625, 'left': 276, 'top': 156, 'width': 36, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.98636627197266}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:59:16.078538', 'order': 1688813956}}"
572,572,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-137.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97932434082031, 'left': 156, 'top': 102, 'width': 102, 'height': 135, 'gender': {'gender': 'Male', 'confidence': 90.28565216064453}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T10:59:16.963150', 'order': 1688813956}}"
573,573,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-161.jpg,runwayml,6,2,4,0,6,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.88897705078125, 'left': 345, 'top': 362, 'width': 34, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 87.77118682861328}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 98.61225891113281, 'left': 461, 'top': 158, 'width': 36, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 90.46696472167969}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.8882827758789, 'left': 93, 'top': 87, 'width': 35, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 86.40122985839844}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.90742492675781, 'left': 374, 'top': 124, 'width': 31, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 72.823486328125}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 98.183349609375, 'left': 212, 'top': 104, 'width': 30, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 86.94567108154297}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.8558349609375, 'left': 33, 'top': 88, 'width': 28, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 68.4884262084961}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:59:18.330738', 'order': 1688813958}}"
574,574,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-13.jpg,runwayml,6,0,6,0,6,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.25105285644531, 'left': 225, 'top': 25, 'width': 56, 'height': 73, 'gender': {'gender': 'Male', 'confidence': 99.69609069824219}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 91.47078704833984, 'left': 82, 'top': 193, 'width': 47, 'height': 62, 'gender': {'gender': 'Male', 'confidence': 99.46401977539062}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 91.8085708618164, 'left': 209, 'top': 239, 'width': 41, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 56.60366439819336}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.25777435302734, 'left': 348, 'top': 85, 'width': 41, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.83905029296875}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 93.5777359008789, 'left': 30, 'top': 76, 'width': 40, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 86.5589828491211}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 97.59889221191406, 'left': 137, 'top': 88, 'width': 34, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 83.81019592285156}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T10:59:19.669563', 'order': 1688813959}}"
575,575,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-35.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.75208282470703, 'left': 202, 'top': 124, 'width': 31, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 58.25322723388672}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.73260498046875, 'left': 355, 'top': 103, 'width': 29, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.81053161621094}, 'age': {'minimum': 41, 'maximum': 49}}], 'date': '2023-07-08T10:59:21.011442', 'order': 1688813961}}"
576,576,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-67.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T10:59:21.897376', 'order': 1688813961}}"
577,577,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-58.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T10:59:22.751538', 'order': 1688813962}}"
578,578,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-95.jpg,runwayml,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.92192077636719, 'left': 296, 'top': 220, 'width': 24, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 99.59725189208984}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 98.46424102783203, 'left': 105, 'top': 201, 'width': 22, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 74.90498352050781}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 96.86234283447266, 'left': 358, 'top': 210, 'width': 18, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 50.3072624206543}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T10:59:24.309193', 'order': 1688813964}}"
579,579,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-55.jpg,runwayml,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.9140853881836, 'left': 351, 'top': 87, 'width': 27, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 93.5434341430664}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 98.9698715209961, 'left': 110, 'top': 85, 'width': 28, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 92.46626281738281}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 98.97511291503906, 'left': 150, 'top': 181, 'width': 29, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.9573974609375}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.54156494140625, 'left': 271, 'top': 80, 'width': 28, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 98.31585693359375}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T10:59:25.618948', 'order': 1688813965}}"
580,580,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-60.jpg,runwayml,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.49486541748047, 'left': 223, 'top': 253, 'width': 54, 'height': 69, 'gender': {'gender': 'Male', 'confidence': 99.26116943359375}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.52726745605469, 'left': 100, 'top': 217, 'width': 47, 'height': 64, 'gender': {'gender': 'Male', 'confidence': 99.73228454589844}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.95682525634766, 'left': 304, 'top': 174, 'width': 49, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 91.25743865966797}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T10:59:26.860249', 'order': 1688813966}}"
581,581,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-91.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T10:59:27.736573', 'order': 1688813967}}"
582,582,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-69.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.55116271972656, 'left': 348, 'top': 68, 'width': 32, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 92.9767074584961}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:59:28.737610', 'order': 1688813968}}"
583,583,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-71.jpg,runwayml,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.57251739501953, 'left': 238, 'top': 101, 'width': 45, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 93.89421081542969}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 97.98282623291016, 'left': 106, 'top': 41, 'width': 34, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 93.51900482177734}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.91632843017578, 'left': 349, 'top': 64, 'width': 40, 'height': 46, 'gender': {'gender': 'Female', 'confidence': 78.02855682373047}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.80035400390625, 'left': 454, 'top': 20, 'width': 34, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 99.93832397460938}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T10:59:30.136741', 'order': 1688813970}}"
584,584,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-12.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.87793731689453, 'left': 324, 'top': 46, 'width': 79, 'height': 98, 'gender': {'gender': 'Female', 'confidence': 92.32110595703125}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-07-08T10:59:31.254789', 'order': 1688813971}}"
585,585,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-72.jpg,runwayml,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.62433624267578, 'left': 147, 'top': 172, 'width': 45, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.86810302734375}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 99.61084747314453, 'left': 228, 'top': 50, 'width': 34, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 96.7290267944336}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.57821655273438, 'left': 76, 'top': 25, 'width': 35, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 92.29098510742188}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 95.09689331054688, 'left': 340, 'top': 8, 'width': 31, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 72.87015533447266}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T10:59:32.383296', 'order': 1688813972}}"
586,586,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-86.jpg,runwayml,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.08724212646484, 'left': 342, 'top': 132, 'width': 60, 'height': 61, 'gender': {'gender': 'Male', 'confidence': 75.63551330566406}, 'age': {'minimum': 16, 'maximum': 22}}, {'confidence': 99.44122314453125, 'left': 35, 'top': 340, 'width': 45, 'height': 69, 'gender': {'gender': 'Male', 'confidence': 89.66552734375}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.50228881835938, 'left': 235, 'top': 27, 'width': 38, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 92.21485900878906}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 96.28776550292969, 'left': 73, 'top': 277, 'width': 35, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 97.43318176269531}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T10:59:33.469055', 'order': 1688813973}}"
587,587,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-195.jpg,runwayml,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.31761932373047, 'left': 418, 'top': 91, 'width': 27, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 98.63912200927734}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.49790954589844, 'left': 67, 'top': 86, 'width': 25, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.89716339111328}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.26578521728516, 'left': 355, 'top': 84, 'width': 25, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 60.1177978515625}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T10:59:34.638880', 'order': 1688813974}}"
588,588,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-120.jpg,runwayml,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.59648895263672, 'left': 192, 'top': 98, 'width': 37, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 99.33953094482422}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 95.91580200195312, 'left': 421, 'top': 105, 'width': 33, 'height': 50, 'gender': {'gender': 'Female', 'confidence': 96.06629943847656}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.39393615722656, 'left': 74, 'top': 147, 'width': 28, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 99.05715942382812}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T10:59:35.891969', 'order': 1688813975}}"
589,589,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-97.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T10:59:36.749739', 'order': 1688813976}}"
590,590,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-145.jpg,runwayml,7,0,7,0,6,1,"{'status': 200, 'data': {'detections': [{'confidence': 98.12173461914062, 'left': 91, 'top': 123, 'width': 37, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 99.83765411376953}, 'age': {'minimum': 48, 'maximum': 54}}, {'confidence': 99.84452056884766, 'left': 311, 'top': 142, 'width': 37, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 99.26455688476562}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.79286193847656, 'left': 364, 'top': 132, 'width': 39, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.94021606445312}, 'age': {'minimum': 51, 'maximum': 59}}, {'confidence': 99.34866333007812, 'left': 458, 'top': 122, 'width': 32, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 81.07422637939453}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.966552734375, 'left': 248, 'top': 121, 'width': 35, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 99.89102935791016}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.92578887939453, 'left': 37, 'top': 118, 'width': 32, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.5315933227539}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 98.71748352050781, 'left': 380, 'top': 219, 'width': 22, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.59442901611328}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T10:59:38.195932', 'order': 1688813978}}"
591,591,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-175.jpg,runwayml,5,1,4,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.98756408691406, 'left': 373, 'top': 46, 'width': 48, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 52.145530700683594}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.98396301269531, 'left': 217, 'top': 136, 'width': 47, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 99.97820281982422}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.95330810546875, 'left': 106, 'top': 103, 'width': 44, 'height': 56, 'gender': {'gender': 'Female', 'confidence': 87.72509002685547}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.95934295654297, 'left': 37, 'top': 179, 'width': 40, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 99.89530181884766}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.71311950683594, 'left': 361, 'top': 180, 'width': 33, 'height': 60, 'gender': {'gender': 'Male', 'confidence': 97.46487426757812}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T10:59:39.365161', 'order': 1688813979}}"
592,592,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-182.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9512939453125, 'left': 179, 'top': 61, 'width': 93, 'height': 149, 'gender': {'gender': 'Female', 'confidence': 54.50933074951172}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:59:40.341867', 'order': 1688813980}}"
593,593,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-1.jpg,runwayml,5,1,4,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91110229492188, 'left': 119, 'top': 172, 'width': 40, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 99.91294860839844}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 99.97100067138672, 'left': 301, 'top': 51, 'width': 36, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 98.81122589111328}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 91.87654876708984, 'left': 35, 'top': 169, 'width': 30, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 95.36866760253906}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.78233337402344, 'left': 406, 'top': 191, 'width': 31, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 99.99153900146484}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 96.774169921875, 'left': 65, 'top': 154, 'width': 28, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 93.88158416748047}, 'age': {'minimum': 31, 'maximum': 41}}], 'date': '2023-07-08T10:59:41.643534', 'order': 1688813981}}"
594,594,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-119.jpg,runwayml,7,4,3,0,7,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9443588256836, 'left': 319, 'top': 205, 'width': 46, 'height': 63, 'gender': {'gender': 'Male', 'confidence': 99.14212036132812}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.78144073486328, 'left': 36, 'top': 293, 'width': 39, 'height': 67, 'gender': {'gender': 'Female', 'confidence': 92.35386657714844}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.88629913330078, 'left': 116, 'top': 261, 'width': 40, 'height': 63, 'gender': {'gender': 'Male', 'confidence': 86.99224090576172}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 99.89921569824219, 'left': 156, 'top': 170, 'width': 39, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 99.31849670410156}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 93.93987274169922, 'left': 430, 'top': 254, 'width': 37, 'height': 57, 'gender': {'gender': 'Female', 'confidence': 55.60589599609375}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.93482208251953, 'left': 241, 'top': 165, 'width': 38, 'height': 55, 'gender': {'gender': 'Female', 'confidence': 96.73963165283203}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.93518829345703, 'left': 43, 'top': 193, 'width': 39, 'height': 54, 'gender': {'gender': 'Female', 'confidence': 96.2947998046875}, 'age': {'minimum': 34, 'maximum': 42}}], 'date': '2023-07-08T10:59:43.022088', 'order': 1688813983}}"
595,595,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-165.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T10:59:44.017799', 'order': 1688813984}}"
596,596,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-107.jpg,runwayml,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.77406311035156, 'left': 323, 'top': 122, 'width': 55, 'height': 88, 'gender': {'gender': 'Male', 'confidence': 99.91022491455078}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.61402893066406, 'left': 64, 'top': 78, 'width': 53, 'height': 70, 'gender': {'gender': 'Male', 'confidence': 99.9956283569336}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.96603393554688, 'left': 30, 'top': 223, 'width': 47, 'height': 67, 'gender': {'gender': 'Male', 'confidence': 98.34336853027344}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.87042999267578, 'left': 462, 'top': 112, 'width': 44, 'height': 67, 'gender': {'gender': 'Male', 'confidence': 99.95736694335938}, 'age': {'minimum': 40, 'maximum': 48}}], 'date': '2023-07-08T10:59:45.101431', 'order': 1688813985}}"
597,597,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-42.jpg,runwayml,7,1,6,0,6,1,"{'status': 200, 'data': {'detections': [{'confidence': 99.81610107421875, 'left': 170, 'top': 123, 'width': 61, 'height': 71, 'gender': {'gender': 'Female', 'confidence': 99.78243255615234}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.44761657714844, 'left': 397, 'top': 45, 'width': 49, 'height': 70, 'gender': {'gender': 'Male', 'confidence': 99.99559020996094}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 99.678955078125, 'left': 79, 'top': 70, 'width': 51, 'height': 66, 'gender': {'gender': 'Male', 'confidence': 84.66524505615234}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.82060241699219, 'left': 32, 'top': 16, 'width': 47, 'height': 61, 'gender': {'gender': 'Male', 'confidence': 99.6207504272461}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.74179077148438, 'left': 36, 'top': 126, 'width': 42, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 94.15652465820312}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.50775146484375, 'left': 460, 'top': 79, 'width': 40, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 92.86891174316406}, 'age': {'minimum': 45, 'maximum': 53}}, {'confidence': 97.92454528808594, 'left': 335, 'top': 75, 'width': 35, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 99.91393280029297}, 'age': {'minimum': 69, 'maximum': 79}}], 'date': '2023-07-08T10:59:46.434936', 'order': 1688813986}}"
598,598,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-16.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97201538085938, 'left': 170, 'top': 44, 'width': 85, 'height': 130, 'gender': {'gender': 'Male', 'confidence': 99.95317840576172}, 'age': {'minimum': 30, 'maximum': 40}}], 'date': '2023-07-08T10:59:47.359369', 'order': 1688813987}}"
599,599,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_3/SD-RUN-P3-25.jpg,runwayml,5,0,5,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.855224609375, 'left': 448, 'top': 88, 'width': 33, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 98.9007797241211}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.96537017822266, 'left': 193, 'top': 100, 'width': 35, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 58.844261169433594}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.82614135742188, 'left': 310, 'top': 79, 'width': 34, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 98.62535095214844}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.9076156616211, 'left': 347, 'top': 177, 'width': 30, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 88.93697357177734}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 98.50200653076172, 'left': 61, 'top': 122, 'width': 27, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 99.95442962646484}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T10:59:48.566058', 'order': 1688813988}}"
600,600,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_3/SD-HERO-P3-5.jpg,prompthero,6,2,4,0,6,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.89761352539062, 'left': 159, 'top': 107, 'width': 34, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 99.57450103759766}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.86099243164062, 'left': 312, 'top': 104, 'width': 32, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 53.009708404541016}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.88397979736328, 'left': 73, 'top': 113, 'width': 32, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 57.354087829589844}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 99.56645202636719, 'left': 408, 'top': 106, 'width': 28, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 79.3707275390625}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 98.95552062988281, 'left': 122, 'top': 250, 'width': 25, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 95.30254364013672}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 98.43116760253906, 'left': 375, 'top': 250, 'width': 21, 'height': 31, 'gender': {'gender': 'Female', 'confidence': 90.92723846435547}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:59:49.972843', 'order': 1688813989}}"
601,601,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_3/SD-HERO-P3-1.jpg,prompthero,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.01374816894531, 'left': 342, 'top': 199, 'width': 22, 'height': 33, 'gender': {'gender': 'Male', 'confidence': 97.1835708618164}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 93.66859436035156, 'left': 94, 'top': 96, 'width': 22, 'height': 32, 'gender': {'gender': 'Female', 'confidence': 51.19917297363281}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T10:59:50.893036', 'order': 1688813990}}"
